source_chunk_id,local_chunk_id,label,input_batch_index,input_time_ns,input_first_fire_time_ns,input_last_fire_time_ns,input_stream_complete,input_valid,sim_input_ready,input_fire,input_ch0_s0,input_ch0_s1,input_ch0_s2,input_ch0_s3,input_ch1_s0,input_ch1_s1,input_ch1_s2,input_ch1_s3,input_ch2_s0,input_ch2_s1,input_ch2_s2,input_ch2_s3,input_ch3_s0,input_ch3_s1,input_ch3_s2,input_ch3_s3,input_ch4_s0,input_ch4_s1,input_ch4_s2,input_ch4_s3,input_ch5_s0,input_ch5_s1,input_ch5_s2,input_ch5_s3,input_ch6_s0,input_ch6_s1,input_ch6_s2,input_ch6_s3,input_ch7_s0,input_ch7_s1,input_ch7_s2,input_ch7_s3,cnn_result_seen,cnn_result_time_ns,cnn_score_hex,cnn_score_float,cnn_threshold_raw,cnn_threshold_float,trigger_decision,cnn_latency_cycles,cnn_latency_ns,event_present,event_index,event_output_time_ns,event_valid,event_ready,event_fire,event_chunk_id,event_timestamp,event_score_hex,event_batch_index,event_last,event_ch0_s0,event_ch0_s1,event_ch0_s2,event_ch0_s3,event_ch1_s0,event_ch1_s1,event_ch1_s2,event_ch1_s3,event_ch2_s0,event_ch2_s1,event_ch2_s2,event_ch2_s3,event_ch3_s0,event_ch3_s1,event_ch3_s2,event_ch3_s3,event_ch4_s0,event_ch4_s1,event_ch4_s2,event_ch4_s3,event_ch5_s0,event_ch5_s1,event_ch5_s2,event_ch5_s3,event_ch6_s0,event_ch6_s1,event_ch6_s2,event_ch6_s3,event_ch7_s0,event_ch7_s1,event_ch7_s2,event_ch7_s3,waveform_match,event_beat_count,event_complete,event_line_rate_ok,signal_readout_ok,noise_ignored_ok,continuous_readout_ok,chunk_overflow_count,adc_input_overflow_count,dropped_trigger_count,ring_miss_count
492,2,0,38,898,746,998,1,1,1,1,90,-108,-34,92,-72,80,-18,-49,10,40,-60,-1,104,-29,-65,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1753,0x003fe13f,-3.844238,0,0.000000,0,201,1005.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
492,2,0,39,902,746,998,1,1,1,1,28,-3,-78,43,43,-79,144,-90,86,-40,-81,28,-33,-86,3,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1753,0x003fe13f,-3.844238,0,0.000000,0,201,1005.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
492,2,0,40,906,746,998,1,1,1,1,-14,6,-69,95,2,-45,80,99,125,-114,-40,128,40,-92,-79,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1753,0x003fe13f,-3.844238,0,0.000000,0,201,1005.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
492,2,0,41,910,746,998,1,1,1,1,19,-58,49,-71,-242,63,91,-4,-84,23,39,-84,-36,-43,-17,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1753,0x003fe13f,-3.844238,0,0.000000,0,201,1005.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
492,2,0,42,914,746,998,1,1,1,1,42,-42,47,54,-16,-28,-13,32,5,30,30,8,15,-35,12,-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1753,0x003fe13f,-3.844238,0,0.000000,0,201,1005.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
492,2,0,43,918,746,998,1,1,1,1,-85,-92,123,63,-28,70,-61,-40,-4,-37,-74,88,-8,-5,15,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1753,0x003fe13f,-3.844238,0,0.000000,0,201,1005.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
492,2,0,44,922,746,998,1,1,1,1,-4,-72,-136,128,44,36,-17,-61,39,-85,149,-105,20,38,-112,-44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1753,0x003fe13f,-3.844238,0,0.000000,0,201,1005.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
492,2,0,45,926,746,998,1,1,1,1,79,-79,28,-8,68,30,-55,-48,-107,104,-6,60,215,-70,-114,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1753,0x003fe13f,-3.844238,0,0.000000,0,201,1005.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
492,2,0,46,930,746,998,1,1,1,1,-19,-4,-50,90,41,45,18,-102,-41,-21,28,-128,-5,65,-15,-74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1753,0x003fe13f,-3.844238,0,0.000000,0,201,1005.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
492,2,0,47,934,746,998,1,1,1,1,53,-147,105,-44,49,-48,49,75,119,59,18,-161,21,28,33,-58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1753,0x003fe13f,-3.844238,0,0.000000,0,201,1005.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
492,2,0,48,938,746,998,1,1,1,1,-44,66,3,-33,-51,-71,50,4,26,43,5,34,-5,7,42,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1753,0x003fe13f,-3.844238,0,0.000000,0,201,1005.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
492,2,0,49,942,746,998,1,1,1,1,47,-34,-10,-29,-98,143,10,-62,-20,-38,22,7,3,-128,64,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1753,0x003fe13f,-3.844238,0,0.000000,0,201,1005.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
492,2,0,50,946,746,998,1,1,1,1,29,23,62,-71,-46,84,-15,-116,4,-30,24,-15,-77,5,-40,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1753,0x003fe13f,-3.844238,0,0.000000,0,201,1005.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
492,2,0,51,950,746,998,1,1,1,1,-97,72,77,23,99,11,46,-61,29,16,-47,-27,67,-156,97,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1753,0x003fe13f,-3.844238,0,0.000000,0,201,1005.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
492,2,0,52,954,746,998,1,1,1,1,-108,-47,96,-34,-15,-23,46,21,40,-10,20,0,-83,-56,72,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1753,0x003fe13f,-3.844238,0,0.000000,0,201,1005.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
492,2,0,53,958,746,998,1,1,1,1,43,3,-55,35,-126,131,52,-119,25,-25,-73,84,-24,-20,-36,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1753,0x003fe13f,-3.844238,0,0.000000,0,201,1005.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
492,2,0,54,962,746,998,1,1,1,1,-20,-36,47,51,46,-21,-49,8,-24,-20,63,-78,120,-114,-69,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1753,0x003fe13f,-3.844238,0,0.000000,0,201,1005.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
492,2,0,55,966,746,998,1,1,1,1,-16,-65,-22,65,154,-72,-89,5,58,0,-76,126,120,-117,-75,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1753,0x003fe13f,-3.844238,0,0.000000,0,201,1005.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
492,2,0,56,970,746,998,1,1,1,1,-11,-21,68,-130,94,-1,-71,-46,-82,-35,71,-73,-29,71,-4,-71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1753,0x003fe13f,-3.844238,0,0.000000,0,201,1005.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
492,2,0,57,974,746,998,1,1,1,1,101,20,-40,-66,107,-3,4,-29,86,-3,-52,43,63,-16,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1753,0x003fe13f,-3.844238,0,0.000000,0,201,1005.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
492,2,0,58,978,746,998,1,1,1,1,83,-2,-63,110,-54,7,40,50,-66,23,22,30,-113,145,-31,-57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1753,0x003fe13f,-3.844238,0,0.000000,0,201,1005.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
492,2,0,59,982,746,998,1,1,1,1,-110,51,28,-79,-14,-33,-45,9,-43,-53,131,-38,22,47,-17,-37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1753,0x003fe13f,-3.844238,0,0.000000,0,201,1005.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
492,2,0,60,986,746,998,1,1,1,1,37,-21,71,-29,69,-26,-51,75,-33,-61,49,16,35,-85,54,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1753,0x003fe13f,-3.844238,0,0.000000,0,201,1005.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
492,2,0,61,990,746,998,1,1,1,1,6,-5,-119,104,40,-105,50,-93,35,-23,-37,41,-6,-77,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1753,0x003fe13f,-3.844238,0,0.000000,0,201,1005.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
492,2,0,62,994,746,998,1,1,1,1,57,-66,46,-49,32,104,-41,66,-36,5,6,24,-35,68,44,-49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1753,0x003fe13f,-3.844238,0,0.000000,0,201,1005.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
492,2,0,63,998,746,998,1,1,1,1,-6,-12,20,8,-219,111,107,-75,25,-74,30,-42,-59,6,41,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1753,0x003fe13f,-3.844238,0,0.000000,0,201,1005.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
493,3,0,0,1002,1002,1254,1,1,1,1,-17,16,13,25,-5,-44,48,-35,-5,16,3,102,13,17,-24,-70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,0x003fee70,-2.195312,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
493,3,0,1,1006,1002,1254,1,1,1,1,58,-54,-122,53,24,-91,126,-19,-119,-41,114,-17,103,42,-121,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,0x003fee70,-2.195312,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
493,3,0,2,1010,1002,1254,1,1,1,1,99,7,-90,16,-41,-13,12,-5,-81,-15,138,-27,7,-65,112,-43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,0x003fee70,-2.195312,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
493,3,0,3,1014,1002,1254,1,1,1,1,-2,16,6,-8,48,0,-62,11,-78,48,-27,-11,-26,2,90,-152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,0x003fee70,-2.195312,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
493,3,0,4,1018,1002,1254,1,1,1,1,27,4,-44,-46,36,5,-41,20,18,-7,67,-46,59,38,22,-58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,0x003fee70,-2.195312,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
493,3,0,5,1022,1002,1254,1,1,1,1,78,16,-52,-28,1,-20,45,0,-68,74,-23,-12,-66,108,22,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,0x003fee70,-2.195312,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
493,3,0,6,1026,1002,1254,1,1,1,1,80,41,-35,-139,-44,24,-68,84,89,-71,-1,-56,-112,-8,89,-45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,0x003fee70,-2.195312,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
493,3,0,7,1030,1002,1254,1,1,1,1,11,153,4,-116,39,-78,-13,70,18,113,-61,6,-21,107,-59,-52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,0x003fee70,-2.195312,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
493,3,0,8,1034,1002,1254,1,1,1,1,47,-14,39,47,-64,-8,75,-60,-62,-4,99,-79,14,73,-75,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,0x003fee70,-2.195312,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
493,3,0,9,1038,1002,1254,1,1,1,1,-154,16,126,-68,70,-117,-6,150,97,-66,-78,55,-39,74,-4,-61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,0x003fee70,-2.195312,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
493,3,0,10,1042,1002,1254,1,1,1,1,1,64,-61,-15,-9,-96,-28,39,54,-16,-27,17,19,14,-52,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,0x003fee70,-2.195312,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
493,3,0,11,1046,1002,1254,1,1,1,1,6,-1,-7,-23,10,71,-81,4,-30,25,26,-73,27,18,-62,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,0x003fee70,-2.195312,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
493,3,0,12,1050,1002,1254,1,1,1,1,151,-88,-45,-15,-60,115,4,-30,53,-47,39,75,-50,-30,13,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,0x003fee70,-2.195312,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
493,3,0,13,1054,1002,1254,1,1,1,1,11,93,-75,-5,-54,-42,84,40,-53,-99,65,5,19,-7,-46,-69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,0x003fee70,-2.195312,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
493,3,0,14,1058,1002,1254,1,1,1,1,-10,43,43,-49,-6,-74,51,-38,16,3,16,-75,103,5,-58,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,0x003fee70,-2.195312,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
493,3,0,15,1062,1002,1254,1,1,1,1,-117,136,46,-123,-27,86,-36,-3,20,47,33,-55,77,-41,-103,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,0x003fee70,-2.195312,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
493,3,0,16,1066,1002,1254,1,1,1,1,49,-36,57,0,11,-29,11,6,-54,25,31,56,68,-21,-65,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,0x003fee70,-2.195312,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
493,3,0,17,1070,1002,1254,1,1,1,1,-21,-46,8,204,45,-30,-82,54,-79,62,-74,-48,54,-26,-69,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,0x003fee70,-2.195312,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
493,3,0,18,1074,1002,1254,1,1,1,1,-192,-122,120,76,64,-6,-78,-25,139,-12,-51,-98,142,-164,-153,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,0x003fee70,-2.195312,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
493,3,0,19,1078,1002,1254,1,1,1,1,69,-63,-195,104,46,41,16,-24,137,-8,-2,20,76,-59,136,-152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,0x003fee70,-2.195312,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
493,3,0,20,1082,1002,1254,1,1,1,1,-2,108,-12,-123,-27,-2,-64,20,-116,33,46,6,-77,112,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,0x003fee70,-2.195312,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
493,3,0,21,1086,1002,1254,1,1,1,1,98,2,-62,33,125,14,-113,-38,-2,-27,59,-47,0,-76,-15,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,0x003fee70,-2.195312,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
493,3,0,22,1090,1002,1254,1,1,1,1,-49,24,14,39,59,45,-36,-21,-18,5,22,-51,-73,112,-60,-67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,0x003fee70,-2.195312,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
493,3,0,23,1094,1002,1254,1,1,1,1,7,-33,-67,49,48,-93,80,30,89,-13,-47,14,68,-93,123,-40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,0x003fee70,-2.195312,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
493,3,0,24,1098,1002,1254,1,1,1,1,23,5,-1,-59,-53,16,7,-101,-28,53,-29,20,28,-50,-9,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,0x003fee70,-2.195312,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
493,3,0,25,1102,1002,1254,1,1,1,1,50,-22,53,-59,17,164,-36,-43,-19,-46,38,90,-4,-18,49,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,0x003fee70,-2.195312,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
493,3,0,26,1106,1002,1254,1,1,1,1,-8,16,80,-96,-100,71,19,-1,-67,-38,29,-20,-78,61,13,-96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,0x003fee70,-2.195312,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
493,3,0,27,1110,1002,1254,1,1,1,1,22,1,0,0,57,-106,39,-42,-3,43,2,-21,60,36,-54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,0x003fee70,-2.195312,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
493,3,0,28,1114,1002,1254,1,1,1,1,4,7,37,-55,36,53,-24,6,2,-57,65,-14,36,-22,36,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,0x003fee70,-2.195312,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
493,3,0,29,1118,1002,1254,1,1,1,1,-34,1,127,-95,2,-99,14,101,-6,63,-80,-2,-31,-40,-40,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,0x003fee70,-2.195312,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
493,3,0,30,1122,1002,1254,1,1,1,1,-31,88,-57,-11,-36,66,-66,-87,68,-30,-65,47,92,-126,-22,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,0x003fee70,-2.195312,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
493,3,0,31,1126,1002,1254,1,1,1,1,48,13,-90,19,50,30,58,-47,39,-34,-13,-8,-8,88,-36,-85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,0x003fee70,-2.195312,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
493,3,0,32,1130,1002,1254,1,1,1,1,66,-16,10,-19,-12,-3,-37,30,51,28,-120,81,68,39,-13,-73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,0x003fee70,-2.195312,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
493,3,0,33,1134,1002,1254,1,1,1,1,10,-127,122,28,44,-26,-11,-35,-29,20,-62,55,-3,82,-15,-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,0x003fee70,-2.195312,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
493,3,0,34,1138,1002,1254,1,1,1,1,-12,-53,26,-19,57,47,-131,71,102,-136,-31,84,28,-2,-104,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,0x003fee70,-2.195312,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
493,3,0,35,1142,1002,1254,1,1,1,1,59,-63,15,23,13,-14,-32,35,1,-47,27,17,-12,-34,-2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,0x003fee70,-2.195312,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
493,3,0,36,1146,1002,1254,1,1,1,1,-33,0,16,21,18,-33,-60,77,-37,-5,3,119,4,28,-16,-62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,0x003fee70,-2.195312,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
493,3,0,37,1150,1002,1254,1,1,1,1,-23,22,-21,-22,133,-154,-73,62,-104,-50,28,41,49,-22,66,-41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,0x003fee70,-2.195312,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
493,3,0,38,1154,1002,1254,1,1,1,1,-19,112,-82,21,-37,123,-20,-14,0,5,-28,3,-41,83,-27,-97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,0x003fee70,-2.195312,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
