event_index,event_chunk_id,event_timestamp,event_score_hex,event_batch_index,event_last,event_data_hex
2,54,54,0x0000103e,48,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2,54,54,0x0000103e,49,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2,54,54,0x0000103e,50,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2,54,54,0x0000103e,51,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2,54,54,0x0000103e,52,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2,54,54,0x0000103e,53,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2,54,54,0x0000103e,54,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2,54,54,0x0000103e,55,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2,54,54,0x0000103e,56,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2,54,54,0x0000103e,57,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2,54,54,0x0000103e,58,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2,54,54,0x0000103e,59,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2,54,54,0x0000103e,60,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2,54,54,0x0000103e,61,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2,54,54,0x0000103e,62,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2,54,54,0x0000103e,63,1,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
3,55,55,0x000013c4,0,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
3,55,55,0x000013c4,1,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
3,55,55,0x000013c4,2,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
3,55,55,0x000013c4,3,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
3,55,55,0x000013c4,4,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
3,55,55,0x000013c4,5,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
3,55,55,0x000013c4,6,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
3,55,55,0x000013c4,7,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
