sample_id,hex_out,float_out,label,prediction,correct,latency_cycles_cnn,latency_us,input_first_fire_time_ns,input_last_fire_time_ns,cnn_result_time_ns
241,0x003fed5e,-2.329102,0,0,1,202,1.010,244826,245078,245838
242,0x003fedf3,-2.256348,0,0,1,203,1.015,245838,246090,246853
243,0x003fee2f,-2.227051,0,0,1,203,1.015,246854,247106,247868
244,0x003fed96,-2.301758,0,0,1,203,1.015,247870,248122,248883
245,0x003fee8a,-2.182617,0,0,1,202,1.010,248886,249138,249898
246,0x003fedba,-2.284180,0,0,1,203,1.015,249898,250150,250913
247,0x003fedcd,-2.274902,0,0,1,203,1.015,250914,251166,251928
248,0x003fee9a,-2.174805,0,0,1,203,1.015,251930,252182,252943
249,0x003fee6d,-2.196777,0,0,1,202,1.010,252946,253198,253958
250,0x003fedf0,-2.257812,0,0,1,203,1.015,253958,254210,254973
251,0x003fee3e,-2.219727,0,0,1,203,1.015,254974,255226,255988
252,0x003feecc,-2.150391,0,0,1,203,1.015,255990,256242,257003
253,0x003feec4,-2.154297,0,0,1,202,1.010,257006,257258,258018
254,0x003fee9b,-2.174316,0,0,1,203,1.015,258018,258270,259033
255,0x003feeaf,-2.164551,0,0,1,203,1.015,259034,259286,260048
256,0x003fef65,-2.075684,0,0,1,203,1.015,260050,260302,261063
257,0x003feec9,-2.151855,0,0,1,202,1.010,261066,261318,262078
258,0x003feecf,-2.148926,0,0,1,203,1.015,262078,262330,263093
259,0x003fef31,-2.101074,0,0,1,203,1.015,263094,263346,264108
260,0x003feea9,-2.167480,0,0,1,203,1.015,264110,264362,265123
261,0x003fedf7,-2.254395,0,0,1,202,1.010,265126,265378,266138
262,0x003fef2b,-2.104004,0,0,1,203,1.015,266138,266390,267153
263,0x003fee4b,-2.213379,0,0,1,203,1.015,267154,267406,268168
264,0x003fee85,-2.185059,0,0,1,203,1.015,268170,268422,269183
265,0x003fef01,-2.124512,0,0,1,202,1.010,269186,269438,270198
266,0x003fee49,-2.214355,0,0,1,203,1.015,270198,270450,271213
267,0x003fedb0,-2.289062,0,0,1,203,1.015,271214,271466,272228
268,0x003feea5,-2.169434,0,0,1,203,1.015,272230,272482,273243
269,0x003fedf0,-2.257812,0,0,1,202,1.010,273246,273498,274258
270,0x003fee8e,-2.180664,0,0,1,203,1.015,274258,274510,275273
271,0x003feed0,-2.148438,0,0,1,203,1.015,275274,275526,276288
272,0x003fedbb,-2.283691,0,0,1,203,1.015,276290,276542,277303
273,0x003fed30,-2.351562,0,0,1,202,1.010,277306,277558,278318
274,0x003fee2a,-2.229492,0,0,1,203,1.015,278318,278570,279333
275,0x003fede7,-2.262207,0,0,1,203,1.015,279334,279586,280348
276,0x003fee05,-2.247559,0,0,1,203,1.015,280350,280602,281363
