sample_id,label_csv,label_npy,rtl_score,rtl_prediction,keras_score,keras_prediction,prediction_agree,score_diff_rtl_minus_keras,abs_score_diff
655,0,0,-2.158691,0,-2.33447265625,0,1,0.17578165624999986,0.17578165624999986
656,0,0,-4.055664,0,-3.2744140625,0,1,-0.7812499375000002,0.7812499375000002
657,1,1,1.010742,1,7.25,1,1,-6.2392579999999995,6.2392579999999995
658,0,0,-3.164551,0,-0.54443359375,0,1,-2.62011740625,2.62011740625
659,1,1,0.604004,1,2.6435546875,1,1,-2.0395506875000002,2.0395506875000002
660,0,0,-4.038574,0,-4.3896484375,0,1,0.35107443750000034,0.35107443750000034
661,0,0,-3.573242,0,-2.70166015625,0,1,-0.87158184375,0.87158184375
662,0,0,-3.020508,0,-2.640625,0,1,-0.37988299999999997,0.37988299999999997
663,0,0,-1.784668,0,-4.1103515625,0,1,2.3256835625,2.3256835625
664,1,1,5.466309,1,1.45654296875,1,1,4.00976603125,4.00976603125
665,1,1,4.601562,1,6.2353515625,1,1,-1.6337895624999996,1.6337895624999996
666,0,0,-4.670898,0,-3.93359375,0,1,-0.7373042500000002,0.7373042500000002
667,0,0,-3.972168,0,-3.4541015625,0,1,-0.5180664374999999,0.5180664374999999
668,1,1,10.802734,1,17.46533203125,1,1,-6.662598031250001,6.662598031250001
669,0,0,-4.109863,0,-2.86474609375,0,1,-1.2451169062499998,1.2451169062499998
670,0,0,-5.806641,0,-3.7451171875,0,1,-2.0615238125,2.0615238125
671,0,0,-3.004395,0,-2.8564453125,0,1,-0.14794968750000015,0.14794968750000015
672,1,1,-0.194824,0,6.5947265625,1,0,-6.7895505625,6.7895505625
673,0,0,-2.990234,0,-1.78955078125,0,1,-1.20068321875,1.20068321875
674,0,0,-4.437988,0,-3.927734375,0,1,-0.5102536249999998,0.5102536249999998
675,1,1,9.142578,1,23.76171875,1,1,-14.61914075,14.61914075
676,0,0,-3.274902,0,-2.37939453125,0,1,-0.89550746875,0.89550746875
677,0,0,-0.02832,0,-2.1123046875,0,1,2.0839846875,2.0839846875
678,0,0,-2.175781,0,-3.66357421875,0,1,1.4877932187499998,1.4877932187499998
679,0,0,-3.863281,0,-2.73388671875,0,1,-1.1293942812500002,1.1293942812500002
680,0,0,-3.908691,0,-3.763671875,0,1,-0.14501912500000014,0.14501912500000014
681,0,0,-3.964844,0,-4.02587890625,0,1,0.06103490625000019,0.06103490625000019
682,0,0,-4.681641,0,-3.3369140625,0,1,-1.3447269375,1.3447269375
683,0,0,-4.665527,0,-3.4072265625,0,1,-1.2583004375,1.2583004375
684,0,0,-4.287598,0,-3.837890625,0,1,-0.449707375,0.449707375
685,0,0,-5.555176,0,-4.65478515625,0,1,-0.9003908437500003,0.9003908437500003
686,1,1,0.521484,1,2.34375,1,1,-1.822266,1.822266
687,0,0,-4.230957,0,-2.5986328125,0,1,-1.6323241875,1.6323241875
688,1,1,-2.040527,0,2.58740234375,1,0,-4.62792934375,4.62792934375
689,1,1,-3.739258,0,2.75146484375,1,0,-6.4907228437499995,6.4907228437499995
690,0,0,-0.450195,0,-2.78955078125,0,1,2.33935578125,2.33935578125
691,0,0,-2.058105,0,-3.46435546875,0,1,1.4062504687500001,1.4062504687500001
692,0,0,-2.89209,0,-2.6396484375,0,1,-0.25244156250000005,0.25244156250000005
693,1,1,2.686523,1,4.92236328125,1,1,-2.23584028125,2.23584028125
694,0,0,-4.085449,0,-3.97021484375,0,1,-0.11523415624999966,0.11523415624999966
695,0,0,-4.229492,0,-3.72265625,0,1,-0.5068357499999996,0.5068357499999996
696,0,0,-4.071777,0,-2.42626953125,0,1,-1.64550746875,1.64550746875
697,0,0,-3.772461,0,-3.7236328125,0,1,-0.04882818749999984,0.04882818749999984
698,0,0,-3.153809,0,-4.50244140625,0,1,1.3486324062500001,1.3486324062500001
699,0,0,-4.527344,0,-3.81494140625,0,1,-0.7124025937500003,0.7124025937500003
700,0,0,-3.608887,0,-3.2705078125,0,1,-0.3383791875000002,0.3383791875000002
701,0,0,-3.428711,0,-2.21826171875,0,1,-1.2104492812499998,1.2104492812499998
702,0,0,-4.447754,0,-2.33447265625,0,1,-2.1132813437499998,2.1132813437499998
703,0,0,-4.165039,0,-2.01025390625,0,1,-2.15478509375,2.15478509375
704,0,0,-1.851562,0,-3.81591796875,0,1,1.96435596875,1.96435596875
705,0,0,-3.312988,0,-2.59716796875,0,1,-0.7158200312499998,0.7158200312499998
706,0,0,-3.996094,0,-3.904296875,0,1,-0.09179712499999981,0.09179712499999981
707,0,0,-3.043457,0,-1.9423828125,0,1,-1.1010741875,1.1010741875
708,0,0,-1.669434,0,-3.24609375,0,1,1.57665975,1.57665975
709,0,0,-3.960449,0,-3.44482421875,0,1,-0.5156247812500001,0.5156247812500001
710,0,0,-2.840332,0,-2.861328125,0,1,0.02099612499999992,0.02099612499999992
711,0,0,-3.771484,0,-2.814453125,0,1,-0.9570308750000001,0.9570308750000001
712,0,0,-3.966797,0,-3.34814453125,0,1,-0.6186524687500001,0.6186524687500001
713,1,1,-1.17627,0,2.43798828125,1,0,-3.6142582812499997,3.6142582812499997
714,0,0,-2.927246,0,-2.3828125,0,1,-0.5444334999999998,0.5444334999999998
715,0,0,-4.826172,0,-4.583984375,0,1,-0.24218762499999968,0.24218762499999968
716,0,0,-3.250977,0,-2.904296875,0,1,-0.3466801249999998,0.3466801249999998
717,1,1,2.006348,1,10.2294921875,1,1,-8.2231441875,8.2231441875
718,0,0,-3.988281,0,-3.1826171875,0,1,-0.8056638125000002,0.8056638125000002
719,1,1,1.654785,1,4.41162109375,1,1,-2.75683609375,2.75683609375
720,0,0,-2.40918,0,-3.16162109375,0,1,0.7524410937499999,0.7524410937499999
721,0,0,-3.952148,0,-2.2958984375,0,1,-1.6562495625000002,1.6562495625000002
722,0,0,-2.991211,0,-2.7333984375,0,1,-0.25781256249999984,0.25781256249999984
723,0,0,-4.510254,0,-4.02734375,0,1,-0.48291024999999976,0.48291024999999976
724,0,0,-4.250488,0,-2.89990234375,0,1,-1.3505856562499998,1.3505856562499998
725,0,0,-3.203613,0,-3.53515625,0,1,0.3315432500000002,0.3315432500000002
726,0,0,-4.501465,0,-2.49609375,0,1,-2.0053712499999996,2.0053712499999996
727,1,1,5.87793,1,12.076171875,1,1,-6.198241875,6.198241875
728,0,0,-3.510254,0,-2.45263671875,0,1,-1.0576172812500002,1.0576172812500002
729,0,0,-3.828613,0,-3.54345703125,0,1,-0.2851559687499998,0.2851559687499998
730,0,0,-2.255859,0,-2.3583984375,0,1,0.10253943749999994,0.10253943749999994
731,0,0,-3.209961,0,-4.34765625,0,1,1.1376952500000002,1.1376952500000002
732,0,0,-2.967773,0,-4.47412109375,0,1,1.5063480937499998,1.5063480937499998
733,0,0,-3.022461,0,-1.3154296875,0,1,-1.7070313124999998,1.7070313124999998
734,0,0,-4.533203,0,-2.62451171875,0,1,-1.9086912812500003,1.9086912812500003
735,0,0,-4.226074,0,-3.44189453125,0,1,-0.7841794687499997,0.7841794687499997
736,0,0,-4.965332,0,-3.529296875,0,1,-1.436035125,1.436035125
737,0,0,-4.975098,0,-3.27783203125,0,1,-1.69726596875,1.69726596875
738,1,1,5.583496,1,5.64501953125,1,1,-0.06152353124999976,0.06152353124999976
739,0,0,-3.003418,0,-3.38330078125,0,1,0.3798827812500001,0.3798827812500001
740,0,0,-3.935059,0,-3.5556640625,0,1,-0.37939493749999986,0.37939493749999986
741,0,0,-1.352539,0,-3.8828125,0,1,2.5302735,2.5302735
742,0,0,-3.665527,0,-2.84228515625,0,1,-0.82324184375,0.82324184375
743,1,1,0.163086,1,3.30126953125,1,1,-3.13818353125,3.13818353125
744,0,0,-5.031738,0,-3.02783203125,0,1,-2.00390596875,2.00390596875
745,1,1,6.523926,1,6.18798828125,1,1,0.33593771875000034,0.33593771875000034
746,0,0,-2.134277,0,-3.42822265625,0,1,1.29394565625,1.29394565625
747,0,0,-1.402344,0,-2.15283203125,0,1,0.75048803125,0.75048803125
748,0,0,-3.58252,0,-4.09716796875,0,1,0.5146479687499999,0.5146479687499999
749,0,0,-3.797852,0,-2.01025390625,0,1,-1.7875980937499998,1.7875980937499998
750,0,0,-3.740723,0,-2.154296875,0,1,-1.586426125,1.586426125
751,0,0,-4.028809,0,-3.51953125,0,1,-0.5092777499999999,0.5092777499999999
752,0,0,-4.876953,0,-3.07861328125,0,1,-1.7983397187500003,1.7983397187500003
753,0,0,-3.276367,0,-2.74072265625,0,1,-0.53564434375,0.53564434375
754,0,0,-4.266113,0,-1.95458984375,0,1,-2.31152315625,2.31152315625
755,0,0,-4.073242,0,-2.64990234375,0,1,-1.4233396562499996,1.4233396562499996
756,0,0,-4.312012,0,-4.27197265625,0,1,-0.04003934375000018,0.04003934375000018
757,0,0,-4.730957,0,-1.88232421875,0,1,-2.84863278125,2.84863278125
758,0,0,-3.172852,0,-2.35546875,0,1,-0.8173832499999998,0.8173832499999998
759,0,0,-2.211426,0,-3.21142578125,0,1,0.9999997812500001,0.9999997812500001
760,0,0,-2.527832,0,-3.4345703125,0,1,0.9067383124999999,0.9067383124999999
761,0,0,-3.737305,0,-2.93359375,0,1,-0.8037112500000001,0.8037112500000001
762,0,0,-4.520996,0,-3.169921875,0,1,-1.3510741250000002,1.3510741250000002
763,0,0,-3.02832,0,-1.9150390625,0,1,-1.1132809375,1.1132809375
764,0,0,-4.804688,0,-4.07275390625,0,1,-0.7319340937499996,0.7319340937499996
765,0,0,-3.874023,0,-3.28955078125,0,1,-0.5844722187500002,0.5844722187500002
766,0,0,-2.895508,0,-1.9658203125,0,1,-0.9296876875,0.9296876875
767,0,0,-4.33252,0,-2.56640625,0,1,-1.7661137499999997,1.7661137499999997
768,0,0,-2.971191,0,-1.13916015625,0,1,-1.8320308437500001,1.8320308437500001
769,0,0,-3.208008,0,-3.9296875,0,1,0.7216795,0.7216795
770,0,0,-3.895996,0,-3.46875,0,1,-0.4272459999999998,0.4272459999999998
771,0,0,-3.970703,0,-2.70166015625,0,1,-1.2690428437499999,1.2690428437499999
772,0,0,-4.932129,0,-3.02099609375,0,1,-1.9111329062499998,1.9111329062499998
773,0,0,-3.031738,0,-2.62109375,0,1,-0.4106442499999998,0.4106442499999998
774,1,1,-1.109375,0,-0.45068359375,0,1,-0.65869140625,0.65869140625
775,0,0,-2.747559,0,-3.37451171875,0,1,0.6269527187500001,0.6269527187500001
776,0,0,-4.269531,0,-3.93994140625,0,1,-0.32958959374999974,0.32958959374999974
777,0,0,-3.884766,0,-3.279296875,0,1,-0.6054691249999999,0.6054691249999999
778,1,1,-0.981934,0,3.36376953125,1,0,-4.34570353125,4.34570353125
779,0,0,-2.688965,0,-2.591796875,0,1,-0.09716812500000005,0.09716812500000005
780,0,0,-3.077148,0,-3.15380859375,0,1,0.07666059374999978,0.07666059374999978
781,1,1,-1.301758,0,2.056640625,1,0,-3.358398625,3.358398625
782,0,0,-4.339844,0,-4.30517578125,0,1,-0.03466821875000026,0.03466821875000026
783,1,1,-3.434082,0,0.72412109375,1,0,-4.15820309375,4.15820309375
784,0,0,-3.021973,0,-3.84130859375,0,1,0.81933559375,0.81933559375
785,0,0,-4.25,0,-3.1767578125,0,1,-1.0732421875,1.0732421875
786,0,0,-4.028809,0,-3.1640625,0,1,-0.8647464999999999,0.8647464999999999
787,0,0,-1.733398,0,-3.84619140625,0,1,2.11279340625,2.11279340625
788,0,0,-2.410645,0,-1.80810546875,0,1,-0.6025395312500001,0.6025395312500001
789,0,0,-3.858887,0,-2.51171875,0,1,-1.3471682500000002,1.3471682500000002
790,0,0,-4.324707,0,-3.7978515625,0,1,-0.5268554375000001,0.5268554375000001
791,1,1,7.323242,1,16.7392578125,1,1,-9.4160158125,9.4160158125
792,1,1,5.848633,1,12.00634765625,1,1,-6.15771465625,6.15771465625
793,0,0,-5.455566,0,-4.95166015625,0,1,-0.5039058437500001,0.5039058437500001
794,0,0,-4.141602,0,-2.7060546875,0,1,-1.4355473124999998,1.4355473124999998
795,1,1,-3.133789,0,2.23193359375,1,0,-5.36572259375,5.36572259375
796,0,0,-3.083008,0,-1.73095703125,0,1,-1.35205096875,1.35205096875
797,0,0,-3.509277,0,-3.00048828125,0,1,-0.50878871875,0.50878871875
798,0,0,-3.175293,0,-3.80810546875,0,1,0.6328124687500001,0.6328124687500001
799,0,0,-3.583984,0,-3.7568359375,0,1,0.17285193749999994,0.17285193749999994
800,0,0,-1.579102,0,-3.88427734375,0,1,2.30517534375,2.30517534375
801,0,0,-2.961426,0,-3.38671875,0,1,0.4252927500000001,0.4252927500000001
802,1,1,-1.682617,0,2.8193359375,1,0,-4.5019529375000005,4.5019529375000005
803,0,0,-4.279297,0,-3.091796875,0,1,-1.1875001249999997,1.1875001249999997
804,0,0,-3.646484,0,-4.22509765625,0,1,0.5786136562499999,0.5786136562499999
805,0,0,-3.633789,0,-0.9267578125,0,1,-2.7070311875,2.7070311875
806,0,0,-3.181152,0,-3.95703125,0,1,0.77587925,0.77587925
807,0,0,-4.944336,0,-3.61865234375,0,1,-1.3256836562499998,1.3256836562499998
808,1,1,-3.150391,0,-0.12548828125,0,1,-3.02490271875,3.02490271875
809,1,1,9.083496,1,10.568359375,1,1,-1.4848633749999998,1.4848633749999998
810,1,1,-1.391602,0,2.2021484375,1,0,-3.5937504375,3.5937504375
811,0,0,-3.700684,0,-2.9443359375,0,1,-0.7563480624999999,0.7563480624999999
812,0,0,-2.627441,0,-3.48486328125,0,1,0.8574222812499999,0.8574222812499999
813,0,0,-4.623535,0,-3.90966796875,0,1,-0.7138670312500004,0.7138670312500004
814,0,0,-3.103027,0,-4.42578125,0,1,1.32275425,1.32275425
815,0,0,-3.870117,0,-3.64697265625,0,1,-0.22314434375000003,0.22314434375000003
816,0,0,-2.520508,0,-3.330078125,0,1,0.809570125,0.809570125
817,0,0,-3.981445,0,-2.14892578125,0,1,-1.83251921875,1.83251921875
818,0,0,-1.237305,0,-1.05712890625,0,1,-0.1801760937500001,0.1801760937500001
819,1,1,2.842285,1,9.603515625,1,1,-6.761230625,6.761230625
820,0,0,-4.135742,0,-4.63427734375,0,1,0.4985353437500004,0.4985353437500004
821,0,0,-4.762207,0,-4.654296875,0,1,-0.10791012500000008,0.10791012500000008
822,0,0,-2.67627,0,-3.74267578125,0,1,1.0664057812499999,1.0664057812499999
823,0,0,-3.299805,0,-3.2646484375,0,1,-0.0351565625000001,0.0351565625000001
824,0,0,-2.662598,0,-1.68994140625,0,1,-0.97265659375,0.97265659375
825,0,0,-3.227539,0,-3.37939453125,0,1,0.15185553124999984,0.15185553124999984
826,0,0,-2.229004,0,-2.1796875,0,1,-0.04931650000000021,0.04931650000000021
827,0,0,-4.09668,0,-3.58251953125,0,1,-0.5141604687500001,0.5141604687500001
828,0,0,0.554199,1,-2.89306640625,0,0,3.44726540625,3.44726540625
829,0,0,-2.38916,0,-2.4599609375,0,1,0.07080093750000005,0.07080093750000005
830,0,0,-3.713867,0,-2.17041015625,0,1,-1.54345684375,1.54345684375
831,0,0,-3.553223,0,-2.60693359375,0,1,-0.94628940625,0.94628940625
832,0,0,-2.102539,0,-3.29150390625,0,1,1.1889649062499998,1.1889649062499998
833,0,0,-3.771484,0,-4.3544921875,0,1,0.5830081874999999,0.5830081874999999
834,0,0,-2.665039,0,-0.421875,0,1,-2.243164,2.243164
835,0,0,-4.445312,0,-3.23974609375,0,1,-1.2055659062500004,1.2055659062500004
836,0,0,-2.180664,0,-1.0849609375,0,1,-1.0957030625000002,1.0957030625000002
837,1,1,-2.080566,0,0.67724609375,1,0,-2.75781209375,2.75781209375
838,0,0,-4.064941,0,-1.3232421875,0,1,-2.7416988125,2.7416988125
839,0,0,-4.541992,0,-2.4658203125,0,1,-2.0761716874999996,2.0761716874999996
840,0,0,-3.830566,0,-4.2001953125,0,1,0.36962931249999986,0.36962931249999986
841,0,0,-4.150391,0,-3.515625,0,1,-0.6347659999999999,0.6347659999999999
842,0,0,-3.111816,0,-3.875,0,1,0.7631839999999999,0.7631839999999999
843,0,0,-3.745605,0,-2.138671875,0,1,-1.6069331249999999,1.6069331249999999
844,0,0,-2.771484,0,-3.93017578125,0,1,1.15869178125,1.15869178125
845,1,1,-0.469727,0,1.06005859375,1,0,-1.52978559375,1.52978559375
846,0,0,-4.390625,0,-4.13623046875,0,1,-0.25439453125,0.25439453125
847,0,0,-4.472656,0,-2.765625,0,1,-1.7070309999999997,1.7070309999999997
848,0,0,-3.088867,0,-1.87060546875,0,1,-1.21826153125,1.21826153125
849,0,0,-3.810059,0,-1.55517578125,0,1,-2.25488321875,2.25488321875
850,0,0,-3.563477,0,-3.3740234375,0,1,-0.18945356249999978,0.18945356249999978
851,0,0,-4.871582,0,-2.68505859375,0,1,-2.18652340625,2.18652340625
852,1,1,0.048828,1,2.54736328125,1,1,-2.49853528125,2.49853528125
853,0,0,-5.54248,0,-2.45361328125,0,1,-3.0888667187500003,3.0888667187500003
854,1,1,2.650391,1,8.07470703125,1,1,-5.42431603125,5.42431603125
855,0,0,-2.625,0,-2.76806640625,0,1,0.14306640625,0.14306640625
856,1,1,12.121094,1,11.044921875,1,1,1.0761721249999994,1.0761721249999994
857,0,0,-4.700684,0,-4.04833984375,0,1,-0.6523441562499999,0.6523441562499999
858,0,0,-5.177734,0,-3.47802734375,0,1,-1.69970665625,1.69970665625
859,0,0,-5.010742,0,-3.7109375,0,1,-1.2998044999999996,1.2998044999999996
860,0,0,-4.669922,0,-4.2333984375,0,1,-0.4365235624999997,0.4365235624999997
861,0,0,-4.59668,0,-3.97412109375,0,1,-0.6225589062500001,0.6225589062500001
862,0,0,-3.219727,0,-2.0087890625,0,1,-1.2109379374999998,1.2109379374999998
863,0,0,-3.92041,0,-3.03173828125,0,1,-0.88867171875,0.88867171875
864,0,0,-3.244141,0,-3.1015625,0,1,-0.14257849999999994,0.14257849999999994
865,0,0,-4.181641,0,-2.91748046875,0,1,-1.26416053125,1.26416053125
866,0,0,-3.397461,0,-3.53369140625,0,1,0.13623040625000016,0.13623040625000016
867,0,0,-2.615723,0,-4.453125,0,1,1.837402,1.837402
868,0,0,-5.008301,0,-4.26025390625,0,1,-0.7480470937500003,0.7480470937500003
869,1,1,14.577637,1,10.64990234375,1,1,3.9277346562499993,3.9277346562499993
870,0,0,-4.227539,0,-4.37255859375,0,1,0.14501959374999984,0.14501959374999984
871,0,0,-3.721191,0,-4.20751953125,0,1,0.48632853124999986,0.48632853124999986
872,0,0,-2.855957,0,-3.4677734375,0,1,0.6118164374999999,0.6118164374999999
873,0,0,-4.729004,0,-3.2294921875,0,1,-1.4995118124999998,1.4995118124999998
874,0,0,-4.567871,0,-2.8046875,0,1,-1.7631835000000002,1.7631835000000002
875,0,0,-4.134766,0,-4.03173828125,0,1,-0.10302771874999994,0.10302771874999994
876,0,0,-5.400391,0,-2.7373046875,0,1,-2.6630863125,2.6630863125
877,0,0,-4.006836,0,-2.048828125,0,1,-1.9580078749999998,1.9580078749999998
878,0,0,-5.056152,0,-3.64990234375,0,1,-1.40624965625,1.40624965625
879,0,0,-3.394043,0,-3.875,0,1,0.4809570000000001,0.4809570000000001
880,0,0,-3.142578,0,-3.20068359375,0,1,0.05810559375000013,0.05810559375000013
881,1,1,0.344727,1,7.41748046875,1,1,-7.07275346875,7.07275346875
882,0,0,-3.500488,0,-2.607421875,0,1,-0.8930661249999998,0.8930661249999998
883,0,0,-2.664551,0,-3.0908203125,0,1,0.4262693125000001,0.4262693125000001
884,0,0,-3.883301,0,-3.2353515625,0,1,-0.6479494374999999,0.6479494374999999
885,0,0,-2.541504,0,-3.0185546875,0,1,0.4770506874999998,0.4770506874999998
886,0,0,-3.981934,0,-3.0908203125,0,1,-0.8911136874999999,0.8911136874999999
887,0,0,-3.210938,0,-1.9140625,0,1,-1.2968755,1.2968755
888,1,1,5.218262,1,9.1845703125,1,1,-3.9663083125,3.9663083125
889,0,0,-0.27832,0,-0.7978515625,0,1,0.5195315625,0.5195315625
890,0,0,-3.511719,0,-3.3017578125,0,1,-0.2099611874999998,0.2099611874999998
891,0,0,-3.624023,0,-1.6796875,0,1,-1.9443355000000002,1.9443355000000002
892,0,0,-3.877441,0,-2.93505859375,0,1,-0.9423824062500001,0.9423824062500001
893,0,0,-2.526367,0,-1.08935546875,0,1,-1.43701153125,1.43701153125
894,1,1,-0.37207,0,3.17236328125,1,0,-3.54443328125,3.54443328125
895,0,0,-1.483887,0,-3.07470703125,0,1,1.59082003125,1.59082003125
896,1,1,11.76709,1,10.85791015625,1,1,0.9091798437499996,0.9091798437499996
897,0,0,-2.631348,0,-1.857421875,0,1,-0.773926125,0.773926125
898,0,0,-1.21582,0,-2.59716796875,0,1,1.38134796875,1.38134796875
899,0,0,-2.358887,0,-1.57177734375,0,1,-0.7871096562500002,0.7871096562500002
900,0,0,-4.750977,0,-4.3798828125,0,1,-0.3710941874999998,0.3710941874999998
901,0,0,-4.054688,0,-3.78125,0,1,-0.2734379999999996,0.2734379999999996
902,0,0,-4.244141,0,-3.4423828125,0,1,-0.8017581874999999,0.8017581874999999
903,0,0,-3.620117,0,-2.8505859375,0,1,-0.7695310625,0.7695310625
904,1,1,1.955078,1,5.935546875,1,1,-3.9804688749999997,3.9804688749999997
905,0,0,-4.424805,0,-3.57763671875,0,1,-0.8471682812500001,0.8471682812500001
906,0,0,-3.19873,0,-2.271484375,0,1,-0.9272456249999999,0.9272456249999999
907,0,0,-2.803711,0,-3.23291015625,0,1,0.42919915625000016,0.42919915625000016
908,0,0,-5.222168,0,-2.6455078125,0,1,-2.5766601875,2.5766601875
909,0,0,-3.569824,0,-2.4326171875,0,1,-1.1372068125,1.1372068125
910,0,0,-3.467285,0,-3.513671875,0,1,0.04638687500000005,0.04638687500000005
911,0,0,-1.959473,0,-2.91162109375,0,1,0.95214809375,0.95214809375
912,1,1,2.601562,1,4.60009765625,1,1,-1.99853565625,1.99853565625
913,0,0,-2.89209,0,-3.21142578125,0,1,0.31933578124999995,0.31933578124999995
914,1,1,-3.288574,0,0.36181640625,0,1,-3.65039040625,3.65039040625
915,0,0,-4.258789,0,-4.7705078125,0,1,0.5117188124999998,0.5117188124999998
916,1,1,6.909668,1,7.83642578125,1,1,-0.9267577812500001,0.9267577812500001
917,0,0,-2.476074,0,-1.76806640625,0,1,-0.7080075937500001,0.7080075937500001
918,0,0,-3.569824,0,-3.34716796875,0,1,-0.2226560312500001,0.2226560312500001
919,0,0,-4.310059,0,-2.89111328125,0,1,-1.4189457187499999,1.4189457187499999
920,0,0,-2.65625,0,-3.14404296875,0,1,0.48779296875,0.48779296875
921,1,1,-3.216309,0,-1.48876953125,0,1,-1.7275394687499999,1.7275394687499999
922,0,0,-3.660156,0,-4.96875,0,1,1.3085939999999998,1.3085939999999998
923,1,1,-1.751465,0,5.62939453125,1,0,-7.38085953125,7.38085953125
924,1,1,7.249512,1,4.056640625,1,1,3.192871375,3.192871375
925,1,1,0.21582,1,1.22607421875,1,1,-1.01025421875,1.01025421875
926,0,0,-3.462891,0,-2.4091796875,0,1,-1.0537113125,1.0537113125
927,0,0,-3.26416,0,-2.2900390625,0,1,-0.9741209375,0.9741209375
928,0,0,-2.783203,0,-2.0205078125,0,1,-0.7626951874999999,0.7626951874999999
929,0,0,-3.839355,0,-2.953125,0,1,-0.8862299999999999,0.8862299999999999
930,0,0,-3.071777,0,-3.07666015625,0,1,0.00488315625000002,0.00488315625000002
931,0,0,-3.50293,0,-2.43408203125,0,1,-1.06884796875,1.06884796875
932,0,0,-3.276855,0,-1.576171875,0,1,-1.7006831249999999,1.7006831249999999
933,1,1,11.566895,1,21.19873046875,1,1,-9.63183546875,9.63183546875
934,0,0,-2.094727,0,-3.0869140625,0,1,0.9921870625000002,0.9921870625000002
935,0,0,-4.757324,0,-3.13623046875,0,1,-1.6210935312499997,1.6210935312499997
936,0,0,-4.038574,0,-2.04345703125,0,1,-1.9951169687499997,1.9951169687499997
937,1,1,4.27002,1,2.67724609375,1,1,1.5927739062499997,1.5927739062499997
938,0,0,-1.859375,0,-3.45654296875,0,1,1.59716796875,1.59716796875
939,0,0,-3.937012,0,-2.2109375,0,1,-1.7260745000000002,1.7260745000000002
940,0,0,-0.902832,0,-4.2197265625,0,1,3.3168945625,3.3168945625
941,0,0,-4.303711,0,-3.01708984375,0,1,-1.2866211562499998,1.2866211562499998
942,0,0,-4.016113,0,-2.947265625,0,1,-1.0688473749999998,1.0688473749999998
943,0,0,-3.125,0,-1.7666015625,0,1,-1.3583984375,1.3583984375
944,0,0,-3.577148,0,-2.72265625,0,1,-0.8544917500000002,0.8544917500000002
945,0,0,-4.146484,0,-3.216796875,0,1,-0.9296871250000001,0.9296871250000001
946,0,0,-4.256836,0,-3.56591796875,0,1,-0.6909180312499998,0.6909180312499998
947,0,0,-2.106445,0,-1.77685546875,0,1,-0.3295895312499999,0.3295895312499999
948,0,0,-3.82373,0,-2.39306640625,0,1,-1.4306635937499999,1.4306635937499999
949,0,0,-3.521973,0,-2.81787109375,0,1,-0.70410190625,0.70410190625
950,1,1,1.208496,1,7.0185546875,1,1,-5.8100586875,5.8100586875
951,0,0,-1.956543,0,-3.0390625,0,1,1.0825195,1.0825195
952,0,0,-1.520996,0,-2.55859375,0,1,1.03759775,1.03759775
953,0,0,-3.406738,0,-3.09326171875,0,1,-0.3134762812499998,0.3134762812499998
954,0,0,-2.472656,0,-2.71630859375,0,1,0.2436525937499998,0.2436525937499998
955,0,0,-3.467285,0,-2.00341796875,0,1,-1.46386703125,1.46386703125
956,0,0,-4.717285,0,-2.724609375,0,1,-1.9926756250000004,1.9926756250000004
957,0,0,-3.540039,0,-2.62158203125,0,1,-0.9184569687500002,0.9184569687500002
958,0,0,-3.590332,0,-0.6318359375,0,1,-2.9584960625,2.9584960625
959,0,0,-2.52002,0,-1.76318359375,0,1,-0.7568364062500001,0.7568364062500001
960,0,0,-4.941406,0,-3.263671875,0,1,-1.6777341249999997,1.6777341249999997
961,1,1,21.686035,1,17.35693359375,1,1,4.32910140625,4.32910140625
962,0,0,-1.646973,0,-0.9248046875,0,1,-0.7221683125,0.7221683125
963,0,0,-5.541016,0,-4.21435546875,0,1,-1.32666053125,1.32666053125
964,0,0,-2.770508,0,-3.57080078125,0,1,0.80029278125,0.80029278125
965,0,0,-1.987793,0,-3.591796875,0,1,1.604003875,1.604003875
966,1,1,4.974609,1,1.193359375,1,1,3.781249625,3.781249625
967,0,0,-2.65625,0,-4.3681640625,0,1,1.7119140625,1.7119140625
968,0,0,-3.390137,0,-2.72119140625,0,1,-0.6689455937500002,0.6689455937500002
969,0,0,-4.201172,0,-4.9482421875,0,1,0.7470701875000003,0.7470701875000003
970,1,1,0.44043,1,3.654296875,1,1,-3.213866875,3.213866875
971,1,1,-1.635742,0,2.6484375,1,0,-4.2841795000000005,4.2841795000000005
972,0,0,-2.116211,0,-2.294921875,0,1,0.17871087500000016,0.17871087500000016
973,0,0,-3.476074,0,-2.8720703125,0,1,-0.6040036875000001,0.6040036875000001
974,0,0,-4.310059,0,-3.69140625,0,1,-0.6186527499999999,0.6186527499999999
975,0,0,-3.322754,0,-2.66064453125,0,1,-0.6621094687500002,0.6621094687500002
976,0,0,-3.709961,0,-3.16357421875,0,1,-0.5463867812499998,0.5463867812499998
977,0,0,-5.740723,0,-3.62744140625,0,1,-2.11328159375,2.11328159375
978,0,0,-2.842773,0,-3.09326171875,0,1,0.2504887187499998,0.2504887187499998
979,0,0,-1.081055,0,-1.5634765625,0,1,0.4824215624999999,0.4824215624999999
980,0,0,-4.668945,0,-4.05078125,0,1,-0.6181637499999999,0.6181637499999999
981,0,0,-3.467773,0,-2.416015625,0,1,-1.0517573750000002,1.0517573750000002
982,0,0,-4.305664,0,-3.82373046875,0,1,-0.48193353125000016,0.48193353125000016
